"freq","s","r","h","mod","chrom","dev"
0.136945187522727,0.5,0.2,0,"auto.and.parX","Y",-0.0300116925798377
0.140827902016623,0.5,0.2,0,"auto.and.parY","X",-0.0261529108209595
0.141387637887381,0.5,0.2,0,"auto.and.parY","Y",-0.0279048177556075
0.774218019243454,0.5,0.2,0.5,"auto.and.nonparX","X",0.309811322954547
0,0.5,0.2,0.5,"auto.and.nonparX","Y",0
0,0.5,0.2,0.5,"auto.and.nonparY","X",0
0.853783341628202,0.5,0.2,0.5,"auto.and.nonparY","Y",0.348679938638427
0.103738647019455,0.5,0.2,0.5,"auto.and.parX","X",-0.0581596415837111
0.101852270480206,0.5,0.2,0.5,"auto.and.parX","Y",-0.060725674732374
0.103893865317698,0.5,0.2,0.5,"auto.and.parY","X",-0.0680080438413482
0.107846520137849,0.5,0.2,0.5,"auto.and.parY","Y",-0.0660583749488865
0.765579757709663,0.5,0.2,1,"auto.and.nonparX","X",0.295808954235219
0,0.5,0.2,1,"auto.and.nonparX","Y",0
0,0.5,0.2,1,"auto.and.nonparY","X",0
0.833994224415641,0.5,0.2,1,"auto.and.nonparY","Y",0.32602140684786
0.0748496214115957,0.5,0.2,1,"auto.and.parX","X",-0.0882936139589842
0.0755527104806146,0.5,0.2,1,"auto.and.parX","Y",-0.0874521000058617
0.072556363095006,0.5,0.2,1,"auto.and.parY","X",-0.0968083453509857
0.0747904992096083,0.5,0.2,1,"auto.and.parY","Y",-0.0945045876143014
0.599924839234989,0.5,0.4,0,"auto.and.nonparX","X",0.131124923763883
0,0.5,0.4,0,"auto.and.nonparX","Y",0
0,0.5,0.4,0,"auto.and.nonparY","X",0
0.713485294763692,0.5,0.4,0,"auto.and.nonparY","Y",0.215706093944983
0.157676969539414,0.5,0.4,0,"auto.and.parX","X",-0.0148595442645595
0.156799207804985,0.5,0.4,0,"auto.and.parX","Y",-0.0172283508935503
0.164372824817699,0.5,0.4,0,"auto.and.parY","X",-0.0014931502141293
0.164911189994206,0.5,0.4,0,"auto.and.parY","Y",-0.00274315138814321
0.518580371918713,0.5,0.4,0.5,"auto.and.nonparX","X",0.0510252220360101
0,0.5,0.4,0.5,"auto.and.nonparX","Y",0
0,0.5,0.4,0.5,"auto.and.nonparY","X",0
0.599734396281181,0.5,0.4,0.5,"auto.and.nonparY","Y",0.101836181787996
0.105186512448133,0.5,0.4,0.5,"auto.and.parX","X",-0.0647263600951528
0.104847828289808,0.5,0.4,0.5,"auto.and.parX","Y",-0.0641980813988673
0.107142366123795,0.5,0.4,0.5,"auto.and.parY","X",-0.0633319632871871
0.110370606230096,0.5,0.4,0.5,"auto.and.parY","Y",-0.0620849466930985
0.532420512960224,0.5,0.4,1,"auto.and.nonparX","X",0.0721572882218893
0,0.5,0.4,1,"auto.and.nonparX","Y",0
0,0.5,0.4,1,"auto.and.nonparY","X",0
0.614441514318093,0.5,0.4,1,"auto.and.nonparY","Y",0.1228964662912
0.0785594758039155,0.5,0.4,1,"auto.and.parX","X",-0.0869719615678258
0.0762176153005879,0.5,0.4,1,"auto.and.parX","Y",-0.0876340876329589
0.0785336131487581,0.5,0.4,1,"auto.and.parY","X",-0.0861956112774791
0.0811468662784807,0.5,0.4,1,"auto.and.parY","Y",-0.086080895192305
0.977273305272234,0.6,0.1,0,"auto.and.nonparX","X",0.520273555903494
0,0.6,0.1,0,"auto.and.nonparX","Y",0
0,0.6,0.1,0,"auto.and.nonparY","X",0
0.972737515666601,0.6,0.1,0,"auto.and.nonparY","Y",0.472183296826257
0.127985782466773,0.6,0.1,0,"auto.and.parX","X",-0.0342006912968691
0.128512152872357,0.6,0.1,0,"auto.and.parX","Y",-0.0323841901968991
0.121576674516287,0.6,0.1,0,"auto.and.parY","X",-0.0445359577417417
0.123827835744732,0.6,0.1,0,"auto.and.parY","Y",-0.0445240619578219
0.931388537696538,0.6,0.1,0.5,"auto.and.nonparX","X",0.447352767804786
0,0.6,0.1,0.5,"auto.and.nonparX","Y",0
0,0.6,0.1,0.5,"auto.and.nonparY","X",0
0.941943791503176,0.6,0.1,0.5,"auto.and.nonparY","Y",0.44608171128672
0.0986218663173176,0.6,0.1,0.5,"auto.and.parX","X",-0.0672283291659141
0.0995808249265871,0.6,0.1,0.5,"auto.and.parX","Y",-0.0668142267193112
0.0982302711744036,0.6,0.1,0.5,"auto.and.parY","X",-0.0708156575311265
0.099950045754591,0.6,0.1,0.5,"auto.and.parY","Y",-0.0702973935707989
0.877698255987434,0.6,0.1,1,"auto.and.nonparX","X",0.408397833673008
0,0.6,0.1,1,"auto.and.nonparX","Y",0
0,0.6,0.1,1,"auto.and.nonparY","X",0
0.914896511541283,0.6,0.1,1,"auto.and.nonparY","Y",0.412593452048802
0.0720277129766523,0.6,0.1,1,"auto.and.parX","X",-0.099657131158546
0.0705833374662807,0.6,0.1,1,"auto.and.parX","Y",-0.101247749264836
0.0713885128997267,0.6,0.1,1,"auto.and.parY","X",-0.103397908467998
0.073328020444739,0.6,0.1,1,"auto.and.parY","Y",-0.102099743545063
0.941613369752259,0.6,0.2,0,"auto.and.nonparX","X",0.484649504106298
0,0.6,0.2,0,"auto.and.nonparX","Y",0
0,0.6,0.2,0,"auto.and.nonparY","X",0
0.947883959123596,0.6,0.2,0,"auto.and.nonparY","Y",0.45184997243845
0.130190836626988,0.6,0.2,0,"auto.and.parX","X",-0.0371863108663174
0.130344821191992,0.6,0.2,0,"auto.and.parX","Y",-0.036612058910573
0.127088839057774,0.6,0.2,0,"auto.and.parY","X",-0.0398919737798083
0.129360148677845,0.6,0.2,0,"auto.and.parY","Y",-0.0399323069651433
0.83179432929602,0.6,0.2,0.5,"auto.and.nonparX","X",0.367387633007113
0,0.6,0.2,0.5,"auto.and.nonparX","Y",0
0,0.6,0.2,0.5,"auto.and.nonparY","X",0
0.883112845194968,0.6,0.2,0.5,"auto.and.nonparY","Y",0.378009442205194
0.100026275425634,0.6,0.2,0.5,"auto.and.parX","X",-0.0618720131775319
0.0994205100525902,0.6,0.2,0.5,"auto.and.parX","Y",-0.0631574351599899
0.0985551023612426,0.6,0.2,0.5,"auto.and.parY","X",-0.0733468067978038
0.0993255205253412,0.6,0.2,0.5,"auto.and.parY","Y",-0.074579374561394
0.806290705367144,0.6,0.2,1,"auto.and.nonparX","X",0.336519901892701
0,0.6,0.2,1,"auto.and.nonparX","Y",0
0,0.6,0.2,1,"auto.and.nonparY","X",0
0.867395182673943,0.6,0.2,1,"auto.and.nonparY","Y",0.359422365106162
0.0735364255734787,0.6,0.2,1,"auto.and.parX","X",-0.0896068097971013
0.0727458916017819,0.6,0.2,1,"auto.and.parX","Y",-0.0902589188846945
0.0732352242269576,0.6,0.2,1,"auto.and.parY","X",-0.0961294842190341
0.0736756982538908,0.6,0.2,1,"auto.and.parY","Y",-0.0956193885700189
0.65255742734796,0.6,0.4,0,"auto.and.nonparX","X",0.183757511876854
0,0.6,0.4,0,"auto.and.nonparX","Y",0
0,0.6,0.4,0,"auto.and.nonparY","X",0
0.762419110089332,0.6,0.4,0,"auto.and.nonparY","Y",0.264639909270623
0.15122085716742,0.6,0.4,0,"auto.and.parX","X",-0.0213156566365535
0.1517393279254,0.6,0.4,0,"auto.and.parX","Y",-0.022288230773135
0.15443791988029,0.6,0.4,0,"auto.and.parY","X",-0.011428055151539
0.155911606484412,0.6,0.4,0,"auto.and.parY","Y",-0.0117427348979371
0.553411947464925,0.6,0.4,0.5,"auto.and.nonparX","X",0.0858567975822221
0,0.6,0.4,0.5,"auto.and.nonparX","Y",0
0,0.6,0.4,0.5,"auto.and.nonparY","X",0
0.635628702210777,0.6,0.4,0.5,"auto.and.nonparY","Y",0.137730487717592
0.108489209262568,0.6,0.4,0.5,"auto.and.parX","X",-0.0614236632807182
0.109241609390734,0.6,0.4,0.5,"auto.and.parX","Y",-0.0598043002979404
0.108498409282269,0.6,0.4,0.5,"auto.and.parY","X",-0.0619759201287121
0.109601093133718,0.6,0.4,0.5,"auto.and.parY","Y",-0.0628544597894767
0.548602956699947,0.6,0.4,1,"auto.and.nonparX","X",0.0883397319616115
0,0.6,0.4,1,"auto.and.nonparX","Y",0
0,0.6,0.4,1,"auto.and.nonparY","X",0
0.650330748318275,0.6,0.4,1,"auto.and.nonparY","Y",0.158785700291382
0.0790783753315276,0.6,0.4,1,"auto.and.parX","X",-0.0864530620402137
0.0791699991749281,0.6,0.4,1,"auto.and.parX","Y",-0.0846817037586187
0.0802397763765631,0.6,0.4,1,"auto.and.parY","X",-0.0844894480496742
0.0823286931888167,0.6,0.4,1,"auto.and.parY","Y",-0.084899068281969
0.980443809440174,0.7,0.1,0,"auto.and.nonparX","X",0.523444060071435
0,0.7,0.1,0,"auto.and.nonparX","Y",0
0,0.7,0.1,0,"auto.and.nonparY","X",0
0.975641596421689,0.7,0.1,0,"auto.and.nonparY","Y",0.475087377581345
0.111385956350956,0.7,0.1,0,"auto.and.parX","X",-0.0508005174126855
0.111800474388297,0.7,0.1,0,"auto.and.parX","Y",-0.0490958686809595
0.109984669295385,0.7,0.1,0,"auto.and.parY","X",-0.0561279629626439
0.111451946652717,0.7,0.1,0,"auto.and.parY","Y",-0.0568999510498368
0.941353427633631,0.7,0.1,0.5,"auto.and.nonparX","X",0.457317657741879
0,0.7,0.1,0.5,"auto.and.nonparX","Y",0
0,0.7,0.1,0.5,"auto.and.nonparY","X",0
0.950023865338957,0.7,0.1,0.5,"auto.and.nonparY","Y",0.4541617851225
0.0959353393864039,0.7,0.1,0.5,"auto.and.parX","X",-0.0699148560968277
0.0954968533477305,0.7,0.1,0.5,"auto.and.parX","Y",-0.0708981982981677
0.0988079107625911,0.7,0.1,0.5,"auto.and.parY","X",-0.0702380179429391
0.100333204728257,0.7,0.1,0.5,"auto.and.parY","Y",-0.0699142345971332
0.88371447257882,0.7,0.1,1,"auto.and.nonparX","X",0.414414050264394
0,0.7,0.1,1,"auto.and.nonparX","Y",0
0,0.7,0.1,1,"auto.and.nonparY","X",0
0.920161927929719,0.7,0.1,1,"auto.and.nonparY","Y",0.417858868437238
0.0722968828908656,0.7,0.1,1,"auto.and.parX","X",-0.0993879612443327
0.0717382567507009,0.7,0.1,1,"auto.and.parX","Y",-0.100092829980416
0.071774528839151,0.7,0.1,1,"auto.and.parY","X",-0.103011892528573
0.0753071577034229,0.7,0.1,1,"auto.and.parY","Y",-0.100120606286379
0.955011181661044,0.7,0.2,0,"auto.and.nonparX","X",0.498047316015083
0,0.7,0.2,0,"auto.and.nonparX","Y",0
0,0.7,0.2,0,"auto.and.nonparY","X",0
0.961425126239752,0.7,0.2,0,"auto.and.nonparY","Y",0.465391139554606
0.115620989108976,0.7,0.2,0,"auto.and.parX","X",-0.0517561583843293
0.114735783942535,0.7,0.2,0,"auto.and.parX","Y",-0.0522210961600296
0.117379397030785,0.7,0.2,0,"auto.and.parY","X",-0.0496014158067968
0.119681943572382,0.7,0.2,0,"auto.and.parY","Y",-0.049610512070607
0.86311880865314,0.7,0.2,0.5,"auto.and.nonparX","X",0.398712112364232
0,0.7,0.2,0.5,"auto.and.nonparX","Y",0
0,0.7,0.2,0.5,"auto.and.nonparY","X",0
0.899222593169395,0.7,0.2,0.5,"auto.and.nonparY","Y",0.394119190179621
0.100148850610302,0.7,0.2,0.5,"auto.and.parX","X",-0.0617494379928638
0.100235517132845,0.7,0.2,0.5,"auto.and.parX","Y",-0.0623424280797349
0.0956853769574815,0.7,0.2,0.5,"auto.and.parY","X",-0.0762165322015649
0.0984916606572168,0.7,0.2,0.5,"auto.and.parY","Y",-0.0754132344295184
0.831316339818612,0.7,0.2,1,"auto.and.nonparX","X",0.361545536344168
0,0.7,0.2,1,"auto.and.nonparX","Y",0
0,0.7,0.2,1,"auto.and.nonparY","X",0
0.871511377156405,0.7,0.2,1,"auto.and.nonparY","Y",0.363538559588625
0.0734763206436633,0.7,0.2,1,"auto.and.parX","X",-0.0896669147269166
0.0739292425257245,0.7,0.2,1,"auto.and.parX","Y",-0.0890755679607518
0.0711271368624446,0.7,0.2,1,"auto.and.parY","X",-0.0982375715835472
0.0746024169296076,0.7,0.2,1,"auto.and.parY","Y",-0.0946926698943021
0.696548760284409,0.7,0.4,0,"auto.and.nonparX","X",0.227748844813303
0,0.7,0.4,0,"auto.and.nonparX","Y",0
0,0.7,0.4,0,"auto.and.nonparY","X",0
0.805759045684364,0.7,0.4,0,"auto.and.nonparY","Y",0.307979844865655
0.153314121802387,0.7,0.4,0,"auto.and.parX","X",-0.019222392001587
0.153406084535714,0.7,0.4,0,"auto.and.parX","Y",-0.0206214741628207
0.148749123093702,0.7,0.4,0,"auto.and.parY","X",-0.0171168519381267
0.152371871291986,0.7,0.4,0,"auto.and.parY","Y",-0.0152824700903625
0.561791892078149,0.7,0.4,0.5,"auto.and.nonparX","X",0.0942367421954462
0,0.7,0.4,0.5,"auto.and.nonparX","Y",0
0,0.7,0.4,0.5,"auto.and.nonparY","X",0
0.664074210443199,0.7,0.4,0.5,"auto.and.nonparY","Y",0.166175995950015
0.109022129911538,0.7,0.4,0.5,"auto.and.parX","X",-0.0608907426317483
0.109229631241931,0.7,0.4,0.5,"auto.and.parX","Y",-0.0598162784467438
0.107172831030756,0.7,0.4,0.5,"auto.and.parY","X",-0.0633014983802259
0.1100968942791,0.7,0.4,0.5,"auto.and.parY","Y",-0.0623586586440947
0.567813264418637,0.7,0.4,1,"auto.and.nonparX","X",0.107550039680302
0,0.7,0.4,1,"auto.and.nonparX","Y",0
0,0.7,0.4,1,"auto.and.nonparY","X",0
0.65726832375793,0.7,0.4,1,"auto.and.nonparY","Y",0.165723275731037
0.0780039675418634,0.7,0.4,1,"auto.and.parX","X",-0.0875274698298779
0.0775493093344974,0.7,0.4,1,"auto.and.parX","Y",-0.0863023935990495
0.0791620290283518,0.7,0.4,1,"auto.and.parY","X",-0.0855671953978854
0.0814210406632964,0.7,0.4,1,"auto.and.parY","Y",-0.0858067208074893
0.982656503486627,0.8,0.1,0,"auto.and.nonparX","X",0.525656754117887
0,0.8,0.1,0,"auto.and.nonparX","Y",0
0,0.8,0.1,0,"auto.and.nonparY","X",0
0.977914045172512,0.8,0.1,0,"auto.and.nonparY","Y",0.477359826332169
0.0979379963385754,0.8,0.1,0,"auto.and.parX","X",-0.0642484774250664
0.0972663932266806,0.8,0.1,0,"auto.and.parX","Y",-0.0636299498425759
0.0942358033799113,0.8,0.1,0,"auto.and.parY","X",-0.0718768288781171
0.0970872767475012,0.8,0.1,0,"auto.and.parY","Y",-0.0712646209550529
0.949901855113117,0.8,0.1,0.5,"auto.and.nonparX","X",0.465866085221365
0,0.8,0.1,0.5,"auto.and.nonparX","Y",0
0,0.8,0.1,0.5,"auto.and.nonparY","X",0
0.95572559027806,0.8,0.1,0.5,"auto.and.nonparY","Y",0.459863510061604
0.0933612101911924,0.8,0.1,0.5,"auto.and.parX","X",-0.0724889852920393
0.0924446730323499,0.8,0.1,0.5,"auto.and.parX","Y",-0.0739503786135483
0.0933801895960576,0.8,0.1,0.5,"auto.and.parY","X",-0.0756657391094726
0.0958382816232695,0.8,0.1,0.5,"auto.and.parY","Y",-0.0744091577021203
0.892354968716908,0.8,0.1,1,"auto.and.nonparX","X",0.423054546402482
0,0.8,0.1,1,"auto.and.nonparX","Y",0
0,0.8,0.1,1,"auto.and.nonparY","X",0
0.926323191933538,0.8,0.1,1,"auto.and.nonparY","Y",0.424020132441057
0.066897738294116,0.8,0.1,1,"auto.and.parX","X",-0.104787105841082
0.067750592188632,0.8,0.1,1,"auto.and.parX","Y",-0.104080494542485
0.0690674467561476,0.8,0.1,1,"auto.and.parY","X",-0.105718974611577
0.0727659541362059,0.8,0.1,1,"auto.and.parY","Y",-0.102661809853596
0.962398731829553,0.8,0.2,0,"auto.and.nonparX","X",0.505434866183592
0,0.8,0.2,0,"auto.and.nonparX","Y",0
0,0.8,0.2,0,"auto.and.nonparY","X",0
0.96447562367882,0.8,0.2,0,"auto.and.nonparY","Y",0.468441636993674
0.104301857565911,0.8,0.2,0,"auto.and.parX","X",-0.0630752899273939
0.105544418843907,0.8,0.2,0,"auto.and.parX","Y",-0.061412461258658
0.107344568939591,0.8,0.2,0,"auto.and.parY","X",-0.0596362438979908
0.110825271723375,0.8,0.2,0,"auto.and.parY","Y",-0.0584671839196133
0.88533288261766,0.8,0.2,0.5,"auto.and.nonparX","X",0.420926186328753
0,0.8,0.2,0.5,"auto.and.nonparX","Y",0
0,0.8,0.2,0.5,"auto.and.nonparY","X",0
0.915909221824864,0.8,0.2,0.5,"auto.and.nonparY","Y",0.410805818835089
0.0964378552253244,0.8,0.2,0.5,"auto.and.parX","X",-0.0654604333778416
0.0946535036704281,0.8,0.2,0.5,"auto.and.parX","Y",-0.067924441542152
0.0926962774665909,0.8,0.2,0.5,"auto.and.parY","X",-0.0792056316924555
0.0945863078548839,0.8,0.2,0.5,"auto.and.parY","Y",-0.0793185872318512
0.843569139812365,0.8,0.2,1,"auto.and.nonparX","X",0.373798336337921
0,0.8,0.2,1,"auto.and.nonparX","Y",0
0,0.8,0.2,1,"auto.and.nonparY","X",0
0.884131506543775,0.8,0.2,1,"auto.and.nonparY","Y",0.376158688975995
0.0730938137294175,0.8,0.2,1,"auto.and.parX","X",-0.0900494216411625
0.074278180162385,0.8,0.2,1,"auto.and.parX","Y",-0.0887266303240913
0.0688919429855059,0.8,0.2,1,"auto.and.parY","X",-0.100472765460486
0.0727009038660861,0.8,0.2,1,"auto.and.parY","Y",-0.0965941829578236
0.744086242897687,0.8,0.4,0,"auto.and.nonparX","X",0.275286327426581
0,0.8,0.4,0,"auto.and.nonparX","Y",0
0,0.8,0.4,0,"auto.and.nonparY","X",0
0.837183432447173,0.8,0.4,0,"auto.and.nonparY","Y",0.339404231628464
0.147895390676391,0.8,0.4,0,"auto.and.parX","X",-0.0246411231275825
0.147691341899441,0.8,0.4,0,"auto.and.parX","Y",-0.0263362167990946
0.14848494121536,0.8,0.4,0,"auto.and.parY","X",-0.017381033816469
0.149999663031036,0.8,0.4,0,"auto.and.parY","Y",-0.0176546783513132
0.585620365466584,0.8,0.4,0.5,"auto.and.nonparX","X",0.118065215583882
0,0.8,0.4,0.5,"auto.and.nonparX","Y",0
0,0.8,0.4,0.5,"auto.and.nonparY","X",0
0.688638350774482,0.8,0.4,0.5,"auto.and.nonparY","Y",0.190740136281297
0.108208344093526,0.8,0.4,0.5,"auto.and.parX","X",-0.0617045284497597
0.107600990439392,0.8,0.4,0.5,"auto.and.parX","Y",-0.0614449192492827
0.111469566995809,0.8,0.4,0.5,"auto.and.parY","X",-0.0590047624151722
0.114390546750342,0.8,0.4,0.5,"auto.and.parY","Y",-0.0580650061728526
0.583921048074469,0.8,0.4,1,"auto.and.nonparX","X",0.123657823336134
0,0.8,0.4,1,"auto.and.nonparX","Y",0
0,0.8,0.4,1,"auto.and.nonparY","X",0
0.682385731519794,0.8,0.4,1,"auto.and.nonparY","Y",0.190840683492901
0.0797557720817169,0.8,0.4,1,"auto.and.parX","X",-0.0857756652900244
0.0801938577453619,0.8,0.4,1,"auto.and.parX","Y",-0.0836578451881849
0.0763609058403644,0.8,0.4,1,"auto.and.parY","X",-0.0883683185858729
0.0779640412111144,0.8,0.4,1,"auto.and.parY","Y",-0.0892637202596713
0.983589276930953,0.9,0.1,0,"auto.and.nonparX","X",0.526589527562213
0,0.9,0.1,0,"auto.and.nonparX","Y",0
0,0.9,0.1,0,"auto.and.nonparY","X",0
0.978628032789892,0.9,0.1,0,"auto.and.nonparY","Y",0.478073813949549
0.0861461143182224,0.9,0.1,0,"auto.and.parX","X",-0.0760403594454194
0.0858507812866495,0.9,0.1,0,"auto.and.parX","Y",-0.075045561782607
0.0847525323830328,0.9,0.1,0,"auto.and.parY","X",-0.0813600998749956
0.0882250973352437,0.9,0.1,0,"auto.and.parY","Y",-0.0801268003673104
0.954258262995616,0.9,0.1,0.5,"auto.and.nonparX","X",0.470222493103864
0,0.9,0.1,0.5,"auto.and.nonparX","Y",0
0,0.9,0.1,0.5,"auto.and.nonparY","X",0
0.959101132957803,0.9,0.1,0.5,"auto.and.nonparY","Y",0.463239052741346
0.0883170967913778,0.9,0.1,0.5,"auto.and.parX","X",-0.0775330986918539
0.0885800090272728,0.9,0.1,0.5,"auto.and.parX","Y",-0.0778150426186254
0.0899768156000189,0.9,0.1,0.5,"auto.and.parY","X",-0.0790691131055112
0.0928738822371779,0.9,0.1,0.5,"auto.and.parY","Y",-0.0773735570882119
0.896165807666354,0.9,0.1,1,"auto.and.nonparX","X",0.426865385351928
0,0.9,0.1,1,"auto.and.nonparX","Y",0
0,0.9,0.1,1,"auto.and.nonparY","X",0
0.929874144995774,0.9,0.1,1,"auto.and.nonparY","Y",0.427571085503293
0.0687786180809927,0.9,0.1,1,"auto.and.parX","X",-0.102906226054206
0.0678318950510952,0.9,0.1,1,"auto.and.parX","Y",-0.103999191680022
0.0661567230654003,0.9,0.1,1,"auto.and.parY","X",-0.108629698302324
0.0699680296623228,0.9,0.1,1,"auto.and.parY","Y",-0.105459734327479
0.966999033597848,0.9,0.2,0,"auto.and.nonparX","X",0.510035167951888
0,0.9,0.2,0,"auto.and.nonparX","Y",0
0,0.9,0.2,0,"auto.and.nonparY","X",0
0.967986658131847,0.9,0.2,0,"auto.and.nonparY","Y",0.471952671446701
0.0942241469672203,0.9,0.2,0,"auto.and.parX","X",-0.0731530005260849
0.0949290784137991,0.9,0.2,0,"auto.and.parX","Y",-0.0720278016887657
0.089855007048493,0.9,0.2,0,"auto.and.parY","X",-0.0771258057890891
0.0916025354717949,0.9,0.2,0,"auto.and.parY","Y",-0.0776899201711936
0.902361024463587,0.9,0.2,0.5,"auto.and.nonparX","X",0.43795432817468
0,0.9,0.2,0.5,"auto.and.nonparX","Y",0
0,0.9,0.2,0.5,"auto.and.nonparY","X",0
0.927220662558239,0.9,0.2,0.5,"auto.and.nonparY","Y",0.422117259568465
0.0971951732701438,0.9,0.2,0.5,"auto.and.parX","X",-0.0647031153330222
0.0965510446079228,0.9,0.2,0.5,"auto.and.parX","Y",-0.0660269006046573
0.0932947865765365,0.9,0.2,0.5,"auto.and.parY","X",-0.0786071225825099
0.094913141233993,0.9,0.2,0.5,"auto.and.parY","Y",-0.0789917538527422
0.854895370346743,0.9,0.2,1,"auto.and.nonparX","X",0.3851245668723
0,0.9,0.2,1,"auto.and.nonparX","Y",0
0,0.9,0.2,1,"auto.and.nonparY","X",0
0.894757768894858,0.9,0.2,1,"auto.and.nonparY","Y",0.386784951327077
0.0696980743740881,0.9,0.2,1,"auto.and.parX","X",-0.0934451609964919
0.0687653037284198,0.9,0.2,1,"auto.and.parX","Y",-0.0942395067580565
0.072355698869869,0.9,0.2,1,"auto.and.parY","X",-0.0970090095761227
0.0747043173513019,0.9,0.2,1,"auto.and.parY","Y",-0.0945907694726078
0.783863220770803,0.9,0.4,0,"auto.and.nonparX","X",0.315063305299696
0,0.9,0.4,0,"auto.and.nonparX","Y",0
0,0.9,0.4,0,"auto.and.nonparY","X",0
0.857962862935741,0.9,0.4,0,"auto.and.nonparY","Y",0.360183662117032
0.142589905697286,0.9,0.4,0,"auto.and.parX","X",-0.0299466081066874
0.141241703859454,0.9,0.4,0,"auto.and.parX","Y",-0.0327858548390811
0.138980600336603,0.9,0.4,0,"auto.and.parY","X",-0.0268853746952259
0.142528607164752,0.9,0.4,0,"auto.and.parY","Y",-0.0251257342175969
0.60865460733825,0.9,0.4,0.5,"auto.and.nonparX","X",0.141099457455547
0,0.9,0.4,0.5,"auto.and.nonparX","Y",0
0,0.9,0.4,0.5,"auto.and.nonparY","X",0
0.705991755905638,0.9,0.4,0.5,"auto.and.nonparY","Y",0.208093541412454
0.106585905418004,0.9,0.4,0.5,"auto.and.parX","X",-0.0633269671252825
0.105738137627047,0.9,0.4,0.5,"auto.and.parX","Y",-0.0633077720616281
0.110862788978614,0.9,0.4,0.5,"auto.and.parY","X",-0.0596115404323674
0.111470964936615,0.9,0.4,0.5,"auto.and.parY","Y",-0.0609845879865798
0.597281332962075,0.9,0.4,1,"auto.and.nonparX","X",0.13701810822374
0,0.9,0.4,1,"auto.and.nonparX","Y",0
0,0.9,0.4,1,"auto.and.nonparY","X",0
0.687935947010924,0.9,0.4,1,"auto.and.nonparY","Y",0.196390898984031
0.0794692117253969,0.9,0.4,1,"auto.and.parX","X",-0.0860622256463445
0.0781348362114997,0.9,0.4,1,"auto.and.parX","Y",-0.0857168667220471
0.0817928353303002,0.9,0.4,1,"auto.and.parY","X",-0.082936389095937
0.0832115508872818,0.9,0.4,1,"auto.and.parY","Y",-0.084016210583504
0.984489866944728,1,0.1,0,"auto.and.nonparX","X",0.527490117575988
0,1,0.1,0,"auto.and.nonparX","Y",0
0,1,0.1,0,"auto.and.nonparY","X",0
0.979951778226775,1,0.1,0,"auto.and.nonparY","Y",0.479397559386431
0.0739834170097351,1,0.1,0,"auto.and.parX","X",-0.0882030567539067
0.074256335133462,1,0.1,0,"auto.and.parX","Y",-0.0866400079357945
0.0729700233178102,1,0.1,0,"auto.and.parY","X",-0.0931426089402183
0.0766450805682437,1,0.1,0,"auto.and.parY","Y",-0.0917068171343104
0.956882655450589,1,0.1,0.5,"auto.and.nonparX","X",0.472846885558836
0,1,0.1,0.5,"auto.and.nonparX","Y",0
0,1,0.1,0.5,"auto.and.nonparY","X",0
0.964380357067397,1,0.1,0.5,"auto.and.nonparY","Y",0.46851827685094
0.0865070487186652,1,0.1,0.5,"auto.and.parX","X",-0.0793431467645665
0.0873835638022183,1,0.1,0.5,"auto.and.parX","Y",-0.0790114878436799
0.0853693679682715,1,0.1,0.5,"auto.and.parY","X",-0.0836765607372586
0.0876648236650456,1,0.1,0.5,"auto.and.parY","Y",-0.0825826156603443
0.898976323682999,1,0.1,1,"auto.and.nonparX","X",0.429675901368573
0,1,0.1,1,"auto.and.nonparX","Y",0
0,1,0.1,1,"auto.and.nonparY","X",0
0.929525737279963,1,0.1,1,"auto.and.nonparY","Y",0.427222677787482
0.0681670072950184,1,0.1,1,"auto.and.parX","X",-0.10351783684018
0.0689335876469273,1,0.1,1,"auto.and.parX","Y",-0.10289749908419
0.0666018950031053,1,0.1,1,"auto.and.parY","X",-0.108184526364619
0.0699414743019745,1,0.1,1,"auto.and.parY","Y",-0.105486289687828
0.971249462065636,1,0.2,0,"auto.and.nonparX","X",0.514285596419675
0,1,0.2,0,"auto.and.nonparX","Y",0
0,1,0.2,0,"auto.and.nonparY","X",0
0.969527854577961,1,0.2,0,"auto.and.nonparY","Y",0.473493867892816
0.0848501446839378,1,0.2,0,"auto.and.parX","X",-0.0825270028093675
0.0858882881547082,1,0.2,0,"auto.and.parX","Y",-0.0810685919478565
0.0831333256962961,1,0.2,0,"auto.and.parY","X",-0.083847487141286
0.0852094983076217,1,0.2,0,"auto.and.parY","Y",-0.0840829573353668
0.917929958648997,1,0.2,0.5,"auto.and.nonparX","X",0.45352326236009
0,1,0.2,0.5,"auto.and.nonparX","Y",0
0,1,0.2,0.5,"auto.and.nonparY","X",0
0.931482125034478,1,0.2,0.5,"auto.and.nonparY","Y",0.426378722044704
0.0916714231709185,1,0.2,0.5,"auto.and.parX","X",-0.0702268654322475
0.0921452101148202,1,0.2,0.5,"auto.and.parX","Y",-0.0704327350977599
0.0927420119969509,1,0.2,0.5,"auto.and.parY","X",-0.0791598971620955
0.0959172169598151,1,0.2,0.5,"auto.and.parY","Y",-0.07798767812692
0.866168947966025,1,0.2,1,"auto.and.nonparX","X",0.396398144491581
0,1,0.2,1,"auto.and.nonparX","Y",0
0,1,0.2,1,"auto.and.nonparY","X",0
0.897087410095661,1,0.2,1,"auto.and.nonparY","Y",0.389114592527881
0.0699830383540915,1,0.2,1,"auto.and.parX","X",-0.0931601970164885
